央卫咪咕,#genre#
安徽卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ahws
山东卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=sdws
辽宁卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=lnws
河北卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hbws
河南卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hnws
江西卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jxws
四川卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=scws
重庆卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cqws
贵州卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gzws
湖北卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hubws
广西卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gxws
东南卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dnws
海南卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hinws
青海卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=qhws
吉林卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jlws
黑龙江视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hljws
爱奇频道,#genre#
好片速递频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c55_fast_1143_1080P_t10/c55_fast_1143_1080P_t10.m3u8?d
电影大片频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c57_fast_738_1080P_t10/c57_fast_738_1080P_t10.m3u8?d
古装妖魔频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_947_1080P_t10/c58_fast_947_1080P_t10.m3u8?d
军旅剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c54_fast_700_1080P_t10/c54_fast_700_1080P_t10.m3u8?d
抗战剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c54_fast_884_1080P_t10/c54_fast_884_1080P_t10.m3u8?d
谍战剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c57_fast_882_1080P_t10/c57_fast_882_1080P_t10.m3u8?d
红色剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c60_fast_1049_1080P_t10/c60_fast_1049_1080P_t10.m3u8?d
家庭剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c59_fast_999_1080P_t10/c59_fast_999_1080P_t10.m3u8?d
泰语剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_949_1080P_t10/c58_fast_949_1080P_t10.m3u8?d
搞笑剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_953_1080P_t10/c58_fast_953_1080P_t10.m3u8?d
传奇剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c54_fast_1052_1080P_t10/c54_fast_1052_1080P_t10.m3u8?d
青春剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_986_1080P_t10/c58_fast_986_1080P_t10.m3u8?d
欢乐剧场频道,http://lvbdcdncmn.inter.ptqy.gitv.tv/tslive/c56_fast_951_1080P_t10/c56_fast_951_1080P_t10.m3u8?d
青春剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_986_1080P_t10/c58_fast_986_1080P_t10.m3u8?d
甜宠剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c54_fast_877_1080P_t10/c54_fast_877_1080P_t10.m3u8?d
大家剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_975_1080P_t10/c58_fast_975_1080P_t10.m3u8?d
警匪悬疑频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_880_1080P_t10/c58_fast_880_1080P_t10.m3u8?d
古装大剧频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c55_fast_879_1080P_t10/c55_fast_879_1080P_t10.m3u8?d
爱情生活频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c59_fast_967_1080P_t10/c59_fast_967_1080P_t10.m3u8?d
特区地波,#genre#
Plus综合高码,http://beishan008.asuscomm.com:8890/bysid/82.m3u8
有线新闻高码,http://222.125.207.8:2095/bysid/78
有线新闻高码,http://feng163.com:8003/bysid/78.m3u8
有线新闻高码,http://beishan008.asuscomm.com:8891/bysid/78.m3u8
无线新闻高码,http://beishan008.asuscomm.com:8890/bysid/83.m3u8
无线翡翠高码,http://beishan008.asuscomm.com:8889/bysid/1.m3u8
无线明珠高码,http://beishan008.asuscomm.com:8890/bysid/2.m3u8
有线赛讯高码,http://222.125.207.8:2095/bysid/76
有线赛讯高码,http://beishan008.asuscomm.com:8891/bysid/76.m3u8
有线综讯高码,http://222.125.207.8:2095/bysid/77
有线综讯高码,http://beishan008.asuscomm.com:8891/bysid/77.m3u8
ViuTv_粤高码,http://beishan008.asuscomm.com:8889/bysid/99.m3u8
ViuTv_英高码,http://beishan008.asuscomm.com:8889/bysid/96.m3u8
RTHK-31高码,http://beishan008.asuscomm.com:8892/bysid/31.m3u8
RTHK-32高码,http://beishan008.asuscomm.com:8892/bysid/32.m3u8
RTHK-33高码,http://beishan008.asuscomm.com:8892/bysid/33.m3u8
RTHK-34高码,http://beishan008.asuscomm.com:8892/bysid/34.m3u8
广州电信,#genre#
广州综合频道,http://tencentplaygzrb01.gztv.com/live/zonghes.m3u8
广州新闻频道,http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8
广州竞赛频道,http://tencentplaygzrb01.gztv.com/live/jingsai.m3u8
广州影视频道,http://tencentplaygzrb01.gztv.com/live/yingshi.m3u8
广州法治频道,http://tencentplaygzrb01.gztv.com/live/fazhi.m3u8
广州南国频道,http://tencentplaygzrb01.gztv.com/live/nanguodushi.m3u8
广州综合频道,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州新闻频道,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州竞赛频道,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州影视频道,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治频道,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广东普宁频道,http://121.11.160.7:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
广西崇左频道,http://gxyd.484947.xyz/PLTV/77777777/224/3221226351/index.m3u8?servicetype=1&IASHttpSessionId=OTT
广西天等频道,rtmp://live.gxrb.com.cn/gx/tiandeng
海南新闻频道,http://nn.7x9d.cn/地方台8563/海南.php?id=xwpd
海南自贸频道,http://nn.7x9d.cn/地方台8563/海南.php?id=jjpd
海南文旅频道,http://nn.7x9d.cn/地方台8563/海南.php?id=wlpd
海口新闻频道,http://183.255.46.4:16080/live/tv1001.m3u8
海口生活频道,http://183.255.46.4:16080/live/tv2502.m3u8
海口城乡频道,http://183.255.46.4:16080/live/tv2503.m3u8
儋州综合频道,http://36009.hlsplay.aodianyun.com/tv_radio_36009/tv_channel_1330.m3u8?auth_key=4854915849-0-0-5cf8df0f6f82fbb8da58b60f011965c3
广州综合广州,http://tvtj1.jxwltx.com:8003/live3044.m3u8
广州新闻广州,http://tvtj1.jxwltx.com:8003/live2958.m3u8
广东珠江广州,http://tvtj1.jxwltx.com:8003/live2897.m3u8
广东新闻广州,http://tvtj1.jxwltx.com:8003/live2825.m3u8
广东民生广州,http://tvtj1.jxwltx.com:8003/dfws.m3u8
广东体育广州,http://tvtj1.jxwltx.com:8003/live2915.m3u8
广东影视广州,http://tvtj1.jxwltx.com:8003/live1762.m3u8
广东湾区广州,http://tvtj.jxwltx.com:8003/neimenggu.m3u8
广东经济广州,http://tvtj1.jxwltx.com:8003/live3001.m3u8
广东现代广州,http://tvtj1.jxwltx.com:8003/live3087.m3u8
广东少儿广州,http://tvtj1.jxwltx.com:8003/live1570.m3u8
嘉佳卡通广州,http://tvtj1.jxwltx.com:8003/live1328.m3u8
优漫卡通广州,http://tvtj1.jxwltx.com:8003/custom11.m3u8
CCTV-01广州,http://tvtj.jxwltx.com:8003/cctv1.m3u8
CCTV-02广州,http://tvtj.jxwltx.com:8003/cctv2.m3u8
CCTV-03广州,http://tvtj.jxwltx.com:8003/cctv3.m3u8
CCTV-04广州,http://tvtj.jxwltx.com:8003/cctv4.m3u8
CCTV-05广州,http://tvtj.jxwltx.com:8003/cctv5.m3u8
CCTV-06广州,http://tvtj.jxwltx.com:8003/cctv6.m3u8
CCTV-07广州,http://tvtj.jxwltx.com:8003/cctv7.m3u8
CCTV-08广州,http://tvtj.jxwltx.com:8003/cctv8.m3u8
CCTV-09广州,http://tvtj.jxwltx.com:8003/cctv9.m3u8
CCTV-10广州,http://tvtj.jxwltx.com:8003/cctv10.m3u8
CCTV-11广州,http://tvtj.jxwltx.com:8003/cctv11.m3u8
CCTV-12广州,http://tvtj.jxwltx.com:8003/cctv12.m3u8
CCTV-13广州,http://tvtj.jxwltx.com:8003/cctv13.m3u8
CCTV-14广州,http://tvtj.jxwltx.com:8003/cctv14.m3u8
CCTV-15广州,http://tvtj.jxwltx.com:8003/cctv15.m3u8
CCTV-16广州,http://tvtj.jxwltx.com:8003/cctv5p.m3u8
CCTV-17广州,http://tvtj.jxwltx.com:8003/cctv17.m3u8
北京卫视广州,http://tvtj1.jxwltx.com:8003/bjws.m3u8
浙江卫视广州,http://tvtj1.jxwltx.com:8003/zjws.m3u8
江苏卫视广州,http://tvtj.jxwltx.com:8003/jsws.m3u8
湖南卫视广州,http://tvtj.jxwltx.com:8003/hunanws.m3u8
广东卫视广州,http://tvtj.jxwltx.com:8003/gdws.m3u8
深圳卫视广州,http://tvtj1.jxwltx.com:8003/szws.m3u8
安徽卫视广州,http://tvtj1.jxwltx.com:8003/ahws.m3u8
山东卫视广州,http://tvtj1.jxwltx.com:8003/sdws.m3u8
山西卫视广州,http://tvtj1.jxwltx.com:8003/sxws.m3u8
河南卫视广州,http://tvtj1.jxwltx.com:8003/hnws.m3u8
江西卫视广州,http://tvtj1.jxwltx.com:8003/jxws.m3u8
四川卫视广州,http://tvtj1.jxwltx.com:8003/scws.m3u8
广西卫视广州,http://tvtj1.jxwltx.com:8003/gxws.m3u8
云南卫视广州,http://tvtj.jxwltx.com:8003/ynws.m3u8
东南卫视广州,http://tvtj.jxwltx.com:8003/dnws.m3u8
厦门卫视广州,http://tvtj1.jxwltx.com:8003/tjws.m3u8
宁夏卫视广州,http://tvtj1.jxwltx.com:8003/linxws.m3u8
青海卫视广州,http://tvtj1.jxwltx.com:8003/live1096.m3u8
吉林卫视广州,http://tvtj1.jxwltx.com:8003/jlws.m3u8             
北京卫视4k超,http://180.114.162.2:2380/c3.cdn.hunancatv.com/live/bjws4K.m3u8
东方卫视4k超,http://180.114.162.2:2380/c3.cdn.hunancatv.com/live/dfws4K.m3u8             
浙江卫视4k超,http://180.114.162.2:2380/c3.cdn.hunancatv.com/live/zjws4K.m3u8             
江苏卫视4k超,http://180.114.162.2:2380/c3.cdn.hunancatv.com/live/jsws4K.m3u8
深圳卫视4k超,http://180.114.162.2:2380/c3.cdn.hunancatv.com/live/szws4K.m3u8
广东卫视4k超,http://180.114.162.2:2380/c3.cdn.hunancatv.com/live/gdws4K.m3u8
山东卫视4k超,http://180.114.162.2:2380/c3.cdn.hunancatv.com/live/sdws4K.m3u8 
四川卫视4k超,http://180.114.162.2:2380/c3.cdn.hunancatv.com/live/scws4K.m3u8
视觉效果,#genre#
3D-1视觉效果,https://vd3.bdstatic.com/mda-mfnc43q5ngnzua6p/sc/cae_h264/1624437508830556235/mda-mfnc43q5ngnzua6p.mp4
3D-2视觉效果,https://vd2.bdstatic.com/mda-kfhr50vjwtmttwxc/v1-cae/sc/mda-kfhr50vjwtmttwxc.mp4
3D-3视觉效果,https://vd4.bdstatic.com/mda-mdfijn4crxseyky0/1080p/cae_h264/1618549960/mda-mdfijn4crxseyky0.mp4
3D-4视觉效果,https://vd2.bdstatic.com/mda-kmtfv6y5gctpa35w/sc/mda-kmtfv6y5gctpa35w.mp4
3D-5视觉效果,https://vd3.bdstatic.com/mda-kksk814vwc1m06av/sc/mda-kksk814vwc1m06av.mp4
3D大片频视觉,https://vd2.bdstatic.com/mda-ki2cvyhz79rw40wg/v1-cae/sc/mda-ki2cvyhz79rw40wg.mp4
3D电影频视觉,https://vd3.bdstatic.com/mda-kj0kfvyty9dk9nk0/v1-cae/sc/mda-kj0kfvyty9dk9nk0.mp4
3D裸眼-1视觉,https://vd2.bdstatic.com/mda-kka520dkkf8mrujz/sc/mda-kka520dkkf8mrujz.mp4
3D裸眼-2视觉,https://vd4.bdstatic.com/mda-mdfijn4crxseyky0/sc/mda-mdfijn4crxseyky0.mp4
长津湖频视觉,https://vd3.bdstatic.com/mda-mgq3kek3j2cr07w7/sc/cae_h264_nowatermark/1627180666806871183/mda-mgq3kek3j2cr07w7.mp4
终结者频视觉,https://vd3.bdstatic.com/mda-jk1hupziz0524rq1/mda-jk1hupziz0524rq1.mp4
3D投影-1视觉,https://vd4.bdstatic.com/mda-ncuizu4wfrjswzxp/720p/h264_delogo/1648560283895563574/mda-ncuizu4wfrjswzxp.mp4
3D投影-2视觉,https://vd4.bdstatic.com/mda-ncuiyrw7qj9x5w3z/720p/h264_delogo/1648560203494563586/mda-ncuiyrw7qj9x5w3z.mp4
功夫之王视觉,https://vdse.bdstatic.com//92bd4a8082ab3cb7e96e1d852bc0d5f4.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-05-07T19%3A35%3A37Z%2F-1%2Fhost%2Fbac03dc21a0ea989035da20433039cdcc82efc3a5773df7c4dbcf4d6b6d62443
龙腾虎跃视觉,https://vd2.bdstatic.com/mda-nb48vhn84vq41zf3/1080p/cae_h264_delogo/1644042257215201305/mda-nb48vhn84vq41zf3.mp4
视觉艺术视觉,https://vd2.bdstatic.com/mda-ncj8cwfhcr4zyrfd/sc/cae_h264_delogo/1647755833056552862/mda-ncj8cwfhcr4zyrfd.mp4
东京新宿视觉,https://vd4.bdstatic.com/mda-na6metzpvv5xqh6h/1080p/cae_h264/1641623274673701803/mda-na6metzpvv5xqh6h.mp4
生物多样视觉,https://vd3.bdstatic.com/mda-ne6irx2irbjbbr6v/sc/cae_h264/1651932935194074079/mda-ne6irx2irbjbbr6v.mp4
艺术科技视觉,https://vd3.bdstatic.com/mda-ncrw9pciw60jymyd/sc/cae_h264_delogo/1648329992683725458/mda-ncrw9pciw60jymyd.mp4
变形金刚视觉,https://vd3.bdstatic.com/mda-khb9j4g6c25biyqj/v1-cae/1080p/mda-khb9j4g6c25biyqj.mp4
变形金刚UHD,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/720p/h264_delogo/1649341231263414752/mda-nd6k8tnavw6sj0a5.mp4
变形金刚_LD,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/1080p/cae_h264_delogo/1649341416696755483/mda-nd6k8tnavw6sj0a5.mp4
变形金刚_2K,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/qhd/cae_h264_delogo/1649341416716222901/mda-nd6k8tnavw6sj0a5.mp4
变形金刚_4K,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/uhd/cae_h264_delogo/1649341416749683469/mda-nd6k8tnavw6sj0a5.mp4
X战警黑凤凰,https://vd2.bdstatic.com/mda-jetjizur4bnmfux8/hd/mda-jetjizur4bnmfux8.mp4
Dreamcatcher,https://vd3.bdstatic.com/mda-mbiqgzsnfeyv74y6/v1-cae/1080p/mda-mbiqgzsnfeyv74y6.mp4
